,nameRest,latitudeRest,longitudeRest,rating,code
839,La Hacienda,30.512985,-92.070809,4.0,LA
840,Pedros Tacos & Tequila Bar,31.5617,-91.36186,4.0,MS
841,Alberto's Taqueria,31.485206,-91.367736,5.0,MS
842,A Hint of Lime Tacos,30.7807,-91.37666,5.0,LA
843,La Fiesta Grande Restaurante Mexicano,31.5449028611297,-91.4055294747356,3.5,MS
844,Los Amigos,31.111348,-92.0640495,4.0,LA
845,Taqueria Don Beto,30.28674,-90.95626,5.0,LA
846,El Ranchero,31.5719873,-91.4445155,2.5,LA
847,Albertos Taqueria,31.53891,-91.39753,5.0,MS
848,The Spicy Nacho,30.6548470990977,-91.1037843301892,5.0,LA
849,La Cabaña Mexican Food,31.1963055352164,-91.0144613144719,3.5,MS
850,Sombreros Mexican Restaurant,30.4749983992098,-90.8605180573554,4.0,LA
851,El Potro Mexican Restaurant,31.5650448329728,-91.3520216251312,2.5,MS
852,Hacienda Real Mexican Restaurant of Breaux Bridge,30.289129,-91.9115752,4.0,LA
853,Pedros Tacos and Tequila Bar,30.5124265216818,-92.0708493053186,3.5,LA
854,Los Parrilleros,31.47103517,-90.89388733,3.0,MS
855,Zapote Mexican Grill,30.2856845855713,-91.9075927734375,3.5,LA
856,Cabos Mexican Food,30.2900726,-91.235288,4.5,LA
857,los cabos,31.6293,-91.82644,2.0,LA
858,Little Mexico,30.4124221801758,-92.0673141479492,3.0,LA
859,Luna De Noche Mexican Restaurant,30.30965,-92.04989,4.5,LA
860,Pablo's Cantina,30.7049256,-91.4787642,1.0,LA
861,Mis Padres,30.2664344,-90.9875988,3.5,LA
862,Mi Padre Mexican Cafe,30.33536,-90.9851,3.5,LA
863,Mexican Grill Río Verde,30.2742458196474,-90.9448540583253,4.5,LA
864,Zapote Mexican Grill,30.96111,-92.19508,1.0,LA
865,Casa Maria,30.560308,-90.956722,3.5,LA
866,The Quarters Casino & Travel Plaza,30.58506,-92.047041,4.0,LA
867,Sarita's Grill & Cantina - Denham Springs,30.4503784,-90.9620021,4.0,LA
868,Tío Javi's Fresh-Mex Bar & Grill,30.42188,-91.13569,4.0,LA
869,El Rancho Mexican Grill,30.5294877889674,-90.958009312828,4.0,LA
870,Pedro's Tacos & Tequila Bar,30.470524952221687,-90.91988940292347,5.0,LA
871,Victoria's Mexican Food and Grill,30.5307,-90.9566,4.0,LA
872,Sarita's Grill & Cantina - Maurepas,30.25612443937278,-90.76877858455725,4.0,LA
873,La Salvadorena,30.4190559973364,-91.1873931437731,4.5,LA
874,Taco Bell,30.68219,-91.46265,2.0,LA
875,Las Palmas Mexican Restaurant,30.5425110117527,-91.0230310417864,3.0,LA
876,Las Palmas Mexican Restaurant,30.2662709392289,-90.989406,4.0,LA
877,Modesto Tacos Tequila Whiskey,30.40245,-91.18022,4.0,LA
878,Lolita Cocina & Tequila Bar Back Bay,42.3506451775156,-71.07745572883555,4.0,MA
879,El Pelón Taquería,42.3432217195996,-71.0989652411179,4.0,MA
880,Citrus & Salt,42.348728,-71.072284,4.0,MA
881,Chilacates Mexican Street Food,42.31635,-71.10315,4.5,MA
882,Cósmica,42.34594,-71.07087,4.0,MA
883,Taqueria Jalisco,42.37872,-71.02818,4.5,MA
884,Tenoch Mexican,42.363278,-71.051844,4.5,MA
885,ORALE Mexican Grill,42.37254,-71.09087,5.0,MA
886,Temazcal Tequila Cantina,42.348829346236,-71.03836869201,3.0,MA
887,Loco Taqueria & Oyster Bar,42.3369670759542,-71.0477377406966,4.0,MA
888,Lolita Cocina & Tequila Bar Fort Point,42.350274,-71.051305,3.5,MA
889,Mija Cantina & Tequila Bar,42.360285,-71.055557,2.5,MA
890,El Barrio Mexican Grill,42.2894867,-71.0632446,4.0,MA
891,Chilacates Mexican Street Food,42.34306,-71.06942,4.5,MA
892,El Centro,42.33858,-71.0759,3.5,MA
893,Corazon De Frida,42.37358,-71.09894,4.5,MA
894,La Patrona Mexican Grill,42.3223363,-71.1077368,4.5,MA
895,Toro,42.33698788,-71.07592429,4.0,MA
896,Los Amigos Taqueria,42.34280534994356,-71.12030642024212,4.0,MA
897,Maria's Taqueria,42.35139,-71.06457,4.0,MA
898,Felipe's Taqueria,42.3734512,-71.120491,3.5,MA
899,Taqueria El Amigo,42.370405,-71.2207102,4.5,MA
900,bartaco Seaport,42.35096,-71.04731,4.0,MA
901,La Catrina,42.3430293,-71.1429371,4.0,MA
902,Rosa Mexicano,42.350118623655,-71.0425739517532,3.0,MA
903,Rincón Mexicano,42.387728,-71.08277,4.5,MA
904,Naco Taco,42.36234,-71.09811,3.5,MA
905,Burro Bar South End,42.34157697918738,-71.06931133147431,4.0,MA
906,Coreanos Allston,42.3529551,-71.1329534,4.5,MA
907,Mi Pueblito Restaurant,42.37904,-71.03989,4.5,MA
908,Taco Loco Mexican Grill,42.3863612,-71.0799648,4.0,MA
909,Casa Romero,42.34945,-71.08451,3.5,MA
910,Tenoch Mexican,42.4181698259742,-71.1089605093002,4.5,MA
911,Amelia's Taqueria,42.3411809026588,-71.087434497474,3.5,MA
912,Chilacates Mexican Street Food,42.3322142595091,-71.09866863771515,4.5,MA
913,Bodega Canal,42.36387,-71.05913,3.0,MA
914,Lone Star Taco Bar,42.37212,-71.08687,4.0,MA
915,Guy Fieri's Tequila Cocina,42.3656736,-71.061672,3.0,MA
916,Pátzcuaro Taqueria & Bar,42.360101,-71.201924,5.0,MA
917,Sabroso Taqueria,42.35727,-71.05458,4.5,MA
918,Cha Cha Cha Taqueria,42.34744,-71.07495,4.0,MA
919,Chilacates Mexican Street Food,42.3128114640713,-71.1140305548906,4.5,MA
920,Burro Bar Brookline,42.33849,-71.13739,4.0,MA
921,Sombrero Chiquito,42.345257,-71.087092,4.5,MA
922,El Jefe's Taqueria,42.35223,-71.06491,4.0,MA
923,Yellow Door Taqueria,42.27235,-71.06824,4.0,MA
924,The Painted Burro,42.394552014608,-71.1210836503978,4.0,MA
925,Tenoch Mexican,42.3951606452465,-71.1193218827248,4.5,MA
926,Pearl & Lime,42.249149,-71.002154,4.5,MA
927,PURO ceviche bar,42.34918,-71.08311,4.5,MA
928,Clavel,39.314946584723,-76.6203730332442,4.5,MD
929,Tortilleria Sinaloa,39.28581,-76.59251,4.5,MD
930,Mi Comalito,39.31336,-76.61637,4.0,MD
931,Cocina Luchadoras,39.2883838,-76.5933878,4.5,MD
932,Papi's Tacos,39.283377,-76.5928519,4.0,MD
933,Blue Agave Restaurante y Tequileria,39.2772546161823,-76.6124973859833,3.5,MD
934,Chilangos Tequila Bar and Grill,39.281597418086,-76.589390784502,4.0,MD
935,La Calle,39.2891718122298,-76.6109826413995,4.5,MD
936,Papi's Tacos - Hampden,39.33427,-76.63626,4.0,MD
937,Super Tacos Oaxaca,39.151766,-76.613991,4.5,MD
938,Maximón,39.2823709940055,-76.6024878356167,4.0,MD
939,El Agave,39.291822,-76.730706,4.5,MD
940,Taco Town,39.2892446828,-76.6216612093,4.5,MD
941,The Daily Special,39.29146281377932,-76.61511967055502,4.5,MD
942,Fiesta Mexicana,39.33047831475273,-76.5009858,4.5,MD
943,Cinco de Mayo Dos,39.2853751,-76.5985652,4.5,MD
944,Taqueria El Cabrito,39.24939,-76.69338,5.0,MD
945,Nacho Mama's Canton,39.2799081,-76.5751082,3.5,MD
946,Taqueria el Sabor del Parque,39.2860908508301,-76.5756454467773,4.5,MD
947,Barcocina,39.2811636353814,-76.5932388536857,3.5,MD
948,Little Havana,39.2747550402053,-76.6032127251292,3.5,MD
949,Vida Taco Bar - Baltimore,39.280318,-76.59764,4.0,MD
950,Taco Love Grill,39.40707,-76.41371,4.0,MD
951,Los Mariachis Mexican Restaurant,39.2856903076172,-76.5849380493164,4.5,MD
952,Pollo Amigo,39.4046622,-76.60538342848447,4.5,MD
953,Sabor Latino,39.4442966,-76.8110086,4.5,MD
954,Poblano Mexican Grill,39.3018601799824,-76.6187377087944,3.5,MD
955,Taco Noche Rotunda,39.33571,-76.63049,4.0,MD
956,Cholita's Tacos,39.2959652152407,-76.6190895438194,4.0,MD
957,R&R Taqueria,39.4047792094355,-76.443314464884,4.0,MD
958,El Trovador Latin Grill,39.389036,-76.542737,4.5,MD
959,Torteria La Cabaña,39.28668,-76.57108,5.0,MD
960,Fuentes Cafe,39.456839,-76.630374,5.0,MD
961,Ruben's,39.27728,-76.61415,4.5,MD
962,Tacos Tolteca,39.2908112465909,-76.510525676901,4.5,MD
963,El Taquito Mexicano,39.2858009464664,-76.5917270463678,4.0,MD
964,Banditos Bar & Kitchen,39.27626,-76.61468,3.5,MD
965,La Food Marketa,39.38455,-76.68971,4.0,MD
966,San Pablo Street Tacos,39.298802,-76.614407,3.5,MD
967,Taco Love Grill,39.27681,-76.61333,4.0,MD
968,Holy Frijoles,39.33124931248194,-76.63207745975757,3.0,MD
969,Nacho Mama's Towson,39.40079,-76.60292,3.5,MD
970,Mezcal Mexican Restaurant & Bar,39.4114293,-76.7690353,4.0,MD
971,El Patron Mexican Grill,39.2749557495117,-76.7178802490234,4.5,MD
972,El Guapo,39.2718675774116,-76.7325382192012,3.0,MD
973,Tijuana Tacos 3,39.2920875549316,-76.5746078491211,4.0,MD
974,Punta Cana,39.37597,-76.72448,4.0,MD
975,Mi Pueblo,39.1597356,-76.6204588,4.0,MD
976,R&R Taqueria,39.2878409,-76.6148311313576,3.0,MD
977,Mari Luna Mexican Grill,39.3639526367188,-76.713264465332,4.0,MD
978,Las Palapas Mexican Restaurant,44.8336076401699,-68.7427826406717,4.0,ME
979,Las Palapas,44.779459859666,-68.7413312658726,4.5,ME
980,Miguel's Mexican Restaurant,44.83817,-68.7422,3.5,ME
981,Cervesas Southwest Grill,44.8276720491696,-69.2622093394743,3.5,ME
982,Tacorita,44.8836235,-68.671814,3.5,ME
983,Pepino's Mexican Restaurant,44.80352,-68.76966,3.5,ME
984,Margaritas Mexican Restaurant,44.8833983391523,-68.6715285480022,3.5,ME
985,Casa Mexicana,44.80375,-68.77167,4.5,ME
986,Eagles Nest Restaurant,44.81959,-68.71664,4.5,ME
987,Chipotle Mexican Grill,44.8293624,-68.7537499691683,3.5,ME
988,Pepino's Taco Stand,44.77195,-68.7804,3.0,ME
989,Governor's Restaurant & Bakery,44.91623,-68.6828,3.5,ME
990,Dysart's Restaurant Broadway,44.8355203,-68.7909277,4.0,ME
991,Taco Bell,44.82274,-68.77651,2.0,ME
992,Queen City Cinema Club,44.7992305767363,-68.7720415947609,5.0,ME
993,Chili's,44.83359,-68.75531,3.5,ME
994,Taco Bell,44.781991,-68.746132,3.0,ME
995,Taco Bell,44.77770027332,-69.7245564202182,1.0,ME
996,Taqueria El Rey,42.3190260345587,-83.0991818010807,4.5,MI
997,Taqueria Mi Pueblo,42.3170909635414,-83.1241897817536,4.0,MI
998,Taqueria Lupita's,42.32289,-83.08538,4.0,MI
999,Las Cazuelas,42.3305391784436,-83.1195576042992,4.5,MI
1000,Las Cazuelas Grill,42.2821768,-83.1892901,4.5,MI
1001,Armando's,42.32093,-83.09472,3.0,MI
1002,Xochimilco Restaurant,42.3232177644968,-83.0849513411522,3.0,MI
1003,Condado Tacos - Midtown,42.347547,-83.065385,4.0,MI
1004,Bakersfield,42.34518,-83.0557199,4.0,MI
1005,Quepasa Taqueria,42.541404,-83.086907,4.5,MI
1006,Los Altos Restaurant,42.314640045166,-83.1199645996094,4.0,MI
1007,Dos Locos Tacos,42.3994975,-83.0597934,4.0,MI
1008,El Asador,42.304759,-83.122085,4.0,MI
1009,La Palapa Del Parian,42.304756,-83.1295712292194,4.5,MI
1010,M Cantina,42.32337,-83.17272,4.0,MI
1011,El Guanaco,42.549301314907,-83.1469429293048,4.5,MI
1012,Calexico - Detroit,42.3324785,-83.0472759,3.0,MI
1013,Los Galanes,42.3235397,-83.0844574,3.5,MI
1014,El Barzon,42.330924,-83.1110703,4.0,MI
1015,Imperial,42.461053,-83.134274,4.0,MI
1016,Oaxaca Mexican Food,42.578606116782986,-83.1094777,4.5,MI
1017,Jose's Tacos,42.33554,-83.04668,4.0,MI
1018,Garrido's Bistro,42.4256135,-82.9099986,4.5,MI
1019,El Taco Veloz,42.3525798,-83.0671565,4.0,MI
1020,Tamaleria Nuevo Leon,42.3263473510742,-83.0799865722656,4.0,MI
1021,Taqueria Nuestra Familia,42.3130374401808,-83.1234504282475,4.0,MI
1022,Evie's Tamales,42.3231692,-83.08574,4.0,MI
1023,El Taco Veloz,42.318917,-83.110047,4.5,MI
1024,Buena Fe Restaurant,42.4604925212191,-83.1638091754631,4.5,MI
1025,Taco Tienda Mexicana,42.52630055541189,-83.1057612349735,4.5,MI
1026,Mexican Village Restaurant,42.3255042,-83.0782341,3.0,MI
1027,La Noria Bistro,42.3311517387629,-83.1109030544758,4.5,MI
1028,La Botana Mexican Restaurant,42.6070893,-83.1103013,4.0,MI
1029,Juan Miguel's,42.6283254,-82.9038166,4.5,MI
1030,Barrio Cocina y Tequileria,42.3686729,-83.4706508306884,4.0,MI
1031,Honey Bee La Colmena,42.3256378173828,-83.0765075683594,4.5,MI
1032,El Taquito,42.31676,-83.10791,4.5,MI
1033,Los Corrales Restaurant,42.3205751,-83.1035998,3.5,MI
1034,Mexican Town Restaurant,42.322998,-83.08535,2.5,MI
1035,Pupusería y Restaurante Salvadoreño,42.32485,-83.11624,4.5,MI
1036,Amigos Street Tacos,42.580151,-83.051201,4.5,MI
1037,Gran Castor,42.5626809975348,-83.1283818945122,3.5,MI
1038,El Nacimiento,42.31362,-83.12233,3.5,MI
1039,El Zocalo,42.3234481811523,-83.0850296020508,3.0,MI
1040,Mexico City Restaurant,42.5336963062552,-83.0290756726816,4.5,MI
1041,El Catracho,42.3192299605457,-83.0974138254887,4.5,MI
1042,Burrito Mundo,42.42334,-82.91041,4.0,MI
1043,Alchile Mexican Grill,42.5457812,-83.4383886,4.5,MI
1044,Taqueria Victoria,42.4546599,-83.35164,4.0,MI
1045,Loncheria El Parian,42.3160563666436,-83.1162963145416,5.0,MI
1046,Pajarito,44.935295,-93.116368,4.0,MN
1047,Mañana Restaurant,44.961215,-93.067093,4.5,MN
1048,Catrinas Cerveza & Mexican Grill,44.9640945150541,-92.9837788976917,4.5,MN
1049,Tavial Grill,44.9237750060073,-93.1327483803034,4.5,MN
1050,El Burrito Mercado,44.929967,-93.077473,4.0,MN
1051,Casa Azul Agave Mexican Restaurant,44.9917,-93.09021,4.5,MN
1052,Catrinas Cerveza & Mexican Grill,44.9396864888423,-93.0893349302187,4.5,MN
1053,Boca Chica Restaurant,44.9337463378906,-93.0835876464844,3.5,MN
1054,Homi Mexican,44.9554951,-93.1368427,4.0,MN
1055,El Sombrero,45.0286,-93.10391,4.0,MN
1056,Taqueria Los Paisanos,44.96238,-93.06563,4.0,MN
1057,Machete Cocina Mexicana,44.93715,-92.952415,4.0,MN
1058,Taco Libre,44.9090927,-93.0811615,4.0,MN
1059,La Costa Mexican Sports Bar & Grill,44.92924,-93.07741,3.5,MN
1060,Barrio,44.9499593675137,-93.088054060936,3.5,MN
1061,Las Islas,44.90099,-93.04099,4.5,MN
1062,Morelos,44.9159097047609,-93.1003449394378,3.5,MN
1063,Taqueria y Birrieria las Cuatro Milpas,44.94853609928874,-93.25228418214729,4.5,MN
1064,Taqueria Hidalgo,44.77345,-93.276164,4.0,MN
1065,El Taco Riendo,45.01269,-93.2475555,4.0,MN
1066,Teresa's Mexican Restaurant,44.881893,-93.12425,3.5,MN
1067,La Cocina de Ana,44.90060833,-93.17344167,4.5,MN
1068,Carnitas Don Tachos,44.97720549893,-93.0736894444445,5.0,MN
1069,Los Ocampo,44.955872297287,-93.1259100884199,3.0,MN
1070,Hamburguesas El Gordo,44.89396,-93.08118,4.0,MN
1071,La Tapatia,45.0231901,-93.1651681,4.5,MN
1072,Woodfired Cantina,44.928553,-93.124774,3.0,MN
1073,La Cucaracha Restaurante,44.9405266,-93.1260551,3.0,MN
1074,Los Ocampo Restaurant & Bar,44.95037,-93.02621,3.5,MN
1075,Red Luna Taco Factory,45.1225206796467,-93.0025808141325,4.5,MN
1076,Taqueria El Rincon,44.8541106,-93.0448051,4.5,MN
1077,Sonora Grill,44.948689,-93.2239309,4.0,MN
1078,Casa Lupita,45.078673455509794,-93.04291948834013,4.0,MN
1079,La Carreta Authentic Mexican Food,45.04065,-92.84117,4.5,MN
1080,Catrinas Cerveza & Mexican Grill,45.0135441,-93.2246919,4.5,MN
1081,Taco N Madre Taqueria Y Cevicheria,44.93162,-93.08793,5.0,MN
1082,Chimborazo,45.0202859237582,-93.2470212131738,4.5,MN
1083,Andale Taqueria Y Mercado,44.86342,-93.2787,4.5,MN
1084,Taqueria Los Ocampo  - Arcade,44.968325,-93.0661549,3.5,MN
1085,La Casita,45.012392350704,-93.181454244675,3.5,MN
1086,Nacho Mama's,45.05458,-92.80553,3.5,MN
1087,Nico’s Tacos Bar on Como,44.981036549452,-93.1943981481481,3.5,MN
1088,Pineda Taco,44.9067954648663,-93.0802273750305,3.5,MN
1089,Colita,44.90485,-93.309061,4.5,MN
1090,Taqueria Mi Guanajuato,44.9321834995142,-93.2219841331244,4.5,MN
1091,Hola Arepa,44.939423,-93.277406,4.5,MN
1092,La Loma Tamales,44.94827,-93.09402,4.0,MN
1093,Lolito Cantina,45.05682,-92.80654,4.5,MN
1094,Casa Rio Tex Mex Restaurant,45.19881344791258,-93.3887838,3.5,MN
1095,Rusty Taco,44.926359,-93.146557,3.0,MN
1096,El Patron Cocina & Bar,39.075283936729136,-94.60305920062905,4.0,MO
1097,Tacos El Gallo,39.0848526,-94.5942428,4.5,MO
1098,South of Summit Taqueria & Tequila,38.992637,-94.5958675,4.0,MO
1099,Brookside Barrio,39.0144638,-94.5901509,3.5,MO
1100,El Camino Real,39.114758,-94.626681,4.5,KS
1101,The Corner Lalo’s Kitchen,39.037657,-94.658843,5.0,KS
1102,Kansas City Taco Company,39.1077805,-94.5816638,4.0,MO
1103,Los Alamos Market y Cocina,39.09317,-94.59304,4.5,MO
1104,El Pollo Rey,39.0871925354004,-94.6318435668945,4.5,KS
1105,Drunken Worm,39.0571103,-94.6030316,4.0,MO
1106,Jarocho,39.08723,-94.62693,4.5,KS
1107,Ponak's Mexican Kitchen,39.075698,-94.603252,3.5,MO
1108,La Dulzura,39.240632,-94.438429,5.0,MO
1109,Torchys Tacos,38.9682497,-94.6072947,4.0,MO
1110,Ixtapa Fine Mexican Cuisine,39.246313,-94.662262,4.0,MO
1111,El Gallo Mexican Food,39.0348025566949,-94.3945589821243,5.0,MO
1112,Teocali,39.08102,-94.5763599,3.0,MO
1113,Guy Fieri's Dive & Taco Joint,39.09804,-94.58204,2.5,MO
1114,Los Tules,39.0933970096105,-94.5888875123031,3.5,MO
1115,Macarena's Mexican Food,39.245054523595265,-94.4159985,4.5,MO
1116,California Taco Shop,39.0875301,-94.6433817,4.5,KS
1117,Chuy's,39.0430951615571,-94.588869416008,4.0,MO
1118,Mission Taco Joint,39.0914951,-94.5785501,4.0,MO
1119,Taco-Cacao,38.984021642524326,-94.59440095666926,4.5,MO
1120,Zócalo Mexican Cuisine & Tequileria,39.0407066,-94.5947952,3.5,MO
1121,Empanada Madness,39.084257,-94.59519,4.0,MO
1122,Jalepeno Tacos kc,39.2421425218873,-94.6601481025163,4.0,MO
1123,Taqueria Mexico,39.08418,-94.59535,3.5,MO
1124,Tacos El Matador,39.05483,-94.64113,4.5,KS
1125,Bonito Michoacan,39.11584,-94.6405,4.5,KS
1126,Manny's Mexican Restaurant,39.0889835,-94.5868295,3.0,MO
1127,La Bodega,39.0850906,-94.5928574,4.0,MO
1128,Machetes,39.06,-94.47095,4.5,MO
1129,Trago Bar & Tapas,39.2440199062414,-94.4675420051811,4.0,MO
1130,Molcajete Mexican Restaurante,39.3685540400336,-94.364835714594,4.5,MO
1131,Dos De Oros,38.8909988,-94.5857549,4.5,MO
1132,Mi Ranchito,39.1982489998213,-94.576864130795,3.5,MO
1133,Jalapenos Mexican Restaurant,39.01328,-94.59093,3.5,MO
1134,San Antonio Carniceria Y Tortilleria,39.106362270625,-94.5467551128975,4.5,MO
1135,Cancun Fiesta Fresh,39.0545209690624,-94.5922579988837,4.0,MO
1136,Taco Rico,39.2444079832522,-94.5763016854151,4.5,MO
1137,GG's Barbacoa Cafe,39.098703,-94.626408,5.0,KS
1138,Ricos Tacos Lupe,39.084905,-94.5941069,4.0,MO
1139,El Maguey,38.88255400193034,-94.60134044847948,3.5,MO
1140,Taqueria Mexico,39.0668869018555,-94.6138763427734,3.5,KS
1141,Tortilleria San Antonio,39.087703704834,-94.6311111450195,4.5,KS
1142,Tarahumara Mexican Restaurant,39.045261,-94.666094,4.5,KS
1143,Tacqueria Ibarra,39.179354,-94.613961,4.5,MO
1144,Rudy's Tenampa Taqueria,39.04992,-94.60507,4.0,MO
1145,Queen Priscilla's,39.056677,-94.596191,4.5,MO
1146,La Cabana Grill,32.73066,-89.53601,5.0,MS
1147,Santa Fe Bar And Grill,32.6122299622871,-90.0120553154299,4.0,MS
1148,Hondumex Taqueria,32.7708451,-89.1104786,5.0,MS
1149,El Patio,32.36474194502,-89.4788112491369,4.5,MS
1150,El Sombrero Mexican Restaurant,32.6058247067089,-90.0673927199424,3.0,MS
1151,El Cabrito Mexican Restaurant,32.75844,-89.58474,4.0,MS
1152,La Cabana Restaurant,32.362752,-89.455834,5.0,MS
1153,El Torero Mexican Restaurant & Grill,32.33839621034384,-90.08875788888353,4.0,MS
1154,Bayou Bugs,32.5141410827637,-90.0935211181641,3.0,MS
1155,El Ranchito,32.4623489379883,-90.111701965332,4.0,MS
1156,Cazadores,32.4300498658076,-90.1268245410695,4.0,MS
1157,Tortilleria Y Taqueria La Fe,32.3636749,-89.4672853,4.5,MS
1158,La Morena,32.402881,-90.106444,4.5,MS
1159,Los Parrilleros,32.329600146286175,-90.327291,4.0,MS
1160,Old Mexico Mexican Restaurant,32.771379,-89.1162106,4.0,MS
1161,Los Parilleros,31.8759134160937,-90.4043998072355,4.0,MS
1162,Asadores Mexican Grill Steak House,32.3511440754248,-89.6639055190469,3.5,MS
1163,Hondumex,32.3509012,-89.6562671,4.0,MS
1164,Los Molcajetes,32.530352,-90.311721,3.0,MS
1165,Taqueria La Guadalupe,32.4700514,-90.1322783,4.0,MS
1166,El Rodeo Family Mexican Restaurant,33.0400848,-89.578331,3.5,MS
1167,Fernando's,32.189456,-90.264013,5.0,MS
1168,Fernando's Mexico City Dining,32.381109,-90.040514,3.0,MS
1169,Papitos Mexican Grill,32.475969,-90.142004,3.0,MS
1170,Las Parrillas Mexican Grille,32.340848,-89.485479,2.5,MS
1171,Los Parrilleros,32.2686424255371,-90.1319580078125,2.5,MS
1172,Salsa's Mexican Restaurant,32.320461,-90.325469,3.5,MS
1173,Cafe Azteca,32.2756805,-89.9956818,3.5,MS
1174,El Cabrito Mexican Restaurant,32.1576433,-90.125297,4.0,MS
1175,El Palenque Mexican Restaurant,32.8510856628418,-90.409294128418,4.0,MS
1176,El Sombrero Mexican Restaurant,32.84373,-90.38789,3.5,MS
1177,El Sombrero,32.1793163,-90.2501736185547,3.5,MS
1178,El Ranchito,32.215839,-90.152451,4.0,MS
1179,Mi Rodeo,33.12699264666998,-89.08702259096384,4.0,MS
1180,El Sombrero of Crossgate,32.2849971996897,-90.0394905762797,3.0,MS
1181,Fernando's,32.371464,-89.964321,2.5,MS
1182,El Potrillo Mexican Restaurant,32.2842177258859,-90.016082843015,3.0,MS
1183,Margaritas Mexican Grill,32.34664,-90.32507,2.5,MS
1184,"Salsa's Grille - Flowood, MS",32.351478,-90.025722,3.0,MS
1185,Los Parrillero's,32.33929711189,-89.1395688056946,3.0,MS
1186,Los Cazadores,32.1634932,-90.1302569,4.0,MS
1187,El Sombrero,32.340218,-90.060511,3.0,MS
1188,Sombra Mexican Kitchen,32.4440384,-90.1516113,3.0,MS
1189,Papito's Mexican Grill,32.3425598,-90.0619888,3.0,MS
1190,Karibe Mexican Grill,32.467785,-90.1321441,3.0,MS
1191,Los Rodeos,32.770123,-89.098312,3.0,MS
1192,Green Ghost Tacos,32.3998743259339,-90.1268991079644,4.0,MS
1193,Juarez Tacos,32.41142848108881,-90.09486848472864,5.0,MS
1194,El Charro,32.3335114,-90.1329498,3.5,MS
1195,El Potrillo Mexican Restaurant and Grill,32.337800412315,-90.0695390624197,3.0,MS
1196,Los Mayas Mexican Restaurant,45.783114,-108.546713,4.0,MT
1197,La Tinga,45.78149,-108.50855,4.5,MT
1198,Don Luis Restaurant,45.7831199,-108.5026,3.0,MT
1199,Guadalajara Mexican Restaurant,45.7813,-108.50655,3.5,MT
1200,Fiesta Mexicana,45.75459,-108.59394,3.5,MT
1201,Juliano's Restaurant,45.786212,-108.512374,4.5,MT
1202,Guad's Grill & Go,45.785,-108.61401,4.5,MT
1203,Sarah's Mexican Food,45.78346,-108.50913,3.5,MT
1204,Rio Sabinas,45.753554,-108.615778,3.0,MT
1205,Guadalajara,45.784634,-108.546961,3.0,MT
1206,Cafe Rio Mexican Grill,45.75466364197196,-108.58416196564202,3.0,MT
1207,Taco del Sol,45.80871,-108.47257,4.0,MT
1208,The High Horse Saloon & Eatery,45.77193,-108.52504,4.0,MT
1209,QDOBA Mexican Eats,45.7546487449609,-108.575600042943,3.5,MT
1210,Taco Treat,45.7845993041992,-108.549911499023,3.5,MT
1211,Chipotle Mexican Grill,45.7843725896462,-108.556860336734,3.0,MT
1212,Guadalajara Heights,45.8239,-108.47031008650517,3.0,MT
1213,Fat Taco Food Truck,45.7832856,-108.5006904,4.0,MT
1214,Taco Del Sol,45.770049,-108.6157925,3.5,MT
1215,Jake's Bar & Grill,45.74929,-108.57707,3.5,MT
1216,Rollin Ritos,45.795255,-108.571526,3.5,MT
1217,The Fieldhouse,45.782175,-108.501881,4.5,MT
1218,Taco Bell,45.66156,-108.33145,5.0,MT
1219,The Red Door Lounge,45.7845573425293,-108.613700866699,3.0,MT
1220,Taco John's,45.8054876294839,-108.47674280405,4.5,MT
1221,The Sassy Biscuit,45.781915171168,-108.50716,4.5,MT
1222,Guadalajara Heights Mexican Restraunt,45.82351,-108.47013,1.5,MT
1223,Bernies Diner,45.78201,-108.50513,3.5,MT
1224,Taco John's,45.7844289173375,-108.544366657734,2.5,MT
1225,Taco John's,45.770020734192,-108.583765625954,1.0,MT
1226,The Montana Club - Billings Restaurant,45.73584,-108.60424,3.0,MT
1227,Bin 119,45.7827974,-108.5061264,3.5,MT
1228,Taco Bell,45.784163,-108.541742,2.0,MT
1229,Taco John's,45.7570048987755,-108.566149327073,3.0,MT
1230,Taco Bell,45.769749,-108.575161,3.5,MT
1231,Taco Bell,45.752943,-108.617213,3.0,MT
1232,Taco Bell,45.821649,-108.470737,2.0,MT
1233,Three Amigos Mexican Restaurant and Cantina,35.2185599,-80.79497,4.0,NC
1234,Taqueria Los Altos,35.152202,-80.745521,4.5,NC
1235,Mal Pan,35.152301,-80.839467,4.5,NC
1236,Superica,35.2118515861033,-80.8604252346183,4.0,NC
1237,Paco's Tacos & Tequila,35.15612961006997,-80.8308364799454,4.0,NC
1238,Azteca Mexican Restaurant,35.1347008,-80.7120438,3.5,NC
1239,Sabor Latin Street Grill,35.2162131,-80.8216897,4.0,NC
1240,Anita's Mexican Grill,35.190365,-80.9290989,4.5,NC
1241,Taco Mama - Dilworth,35.197208,-80.851952,4.0,NC
1242,Azteca Mexican Restaurant,35.17849593885379,-80.88286070784035,4.0,NC
1243,RuRu's Tacos + Tequila,35.2002817676086,-80.8244345265376,3.5,NC
1244,Los Paisas,35.090159,-80.858811,4.5,NC
1245,Las Lupitas,35.2581,-80.77893,4.5,NC
1246,Lupitas Carniceria & Tortilleria,35.163886,-80.876709,4.5,NC
